	Unnamed: 0	chrom	start	end	name	housekeeping	marker Tonsil	ragi
36453	54604	chr16	21405319	21405319	NPIPB3	True	False	0.5911092247649711
36462	54622	chr2	241858894	241858894	PDCD1	False	True	0.27140971943295933
36478	54649	chr11	33736423	33736423	CD59	True	False	0.27050679004954575
36488	54659	chr12	25250929	25250929	KRAS	True	False	0.14465882484534834
36492	54665	chr3	131502971	131502971	MRPL3	True	False	0.14209901818006154
36495	54669	chr16	680419	680419	STUB1	True	False	0.10438114340329806
36506	54682	chr1	100038095	100038095	MFSD14A	True	False	0.10741340967631392
36530	54713	chr12	112501162	112501162	PTPN11	True	False	0.444674049664627
36540	54725	chr12	121804009	121804009	SETD1B	True	False	0.12242471436473036
36546	54731	chr11	207382	207382	BET1L	True	False	0.07578219956930038
36551	54737	chr16	668180	668180	RHOT2	True	False	0.16441742895762704
36553	54739	chr19	913219	913219	R3HDM4	True	False	0.13541138184904414
36562	54750	chr12	117190470	117190470	FBXO21	True	False	0.18673199044199099
36571	54762	chr17	29294148	29294148	NUFIP2	True	False	0.15421638118945188
36587	54779	chr1	32013926	32013926	KHDRBS1	True	False	0.18879201018019287
36607	54807	chr16	14630250	14630250	PARN	True	False	0.15472796543379755
36612	54814	chr1	32108056	32108056	KPNA6	True	False	0.1537809758570689
36618	54822	chr12	124915348	124915348	UBC	True	False	0.10504924514876517
36642	54850	chr3	121835060	121835060	IQCB1	True	False	0.10406221011291787
36648	54856	chr1	92836610	92836610	RPL5	True	False	0.15105074591572795
36693	54941	chr19	17859921	17859921	RPL18A	True	False	0.22743763209724177
36721	54994	chr2	241272886	241272886	HDLBP	True	False	0.26773781580432343
36729	55010	chr3	133574457	133574457	CDV3	True	False	0.08143742466258877
36732	55016	chr19	54906163	54906163	NCR1	False	True	0.7999999999999999
36782	55086	chr16	11915956	11915956	GSPT1	True	False	0.2262126673538818
36856	55212	chr11	134224671	134224671	VPS26B	True	False	0.13661957634724198
36918	55289	chr19	38647649	38647649	ACTN4	True	False	0.23043980163035613
36985	55365	chr16	58015113	58015113	USB1	True	False	0.6109018975441691
36988	55370	chr12	66169996	66169996	TMBIM4	True	False	0.08114865777962094
36999	55389	chr19	46381511	46381511	PPP5C	True	False	0.6252338130455553
37006	55399	chr17	3668679	3668679	TAX1BP3	True	False	0.2003245195859214
37010	55403	chr3	150603321	150603321	SELENOT	True	False	0.11017795369990398
37011	55405	chr17	3668822	3668822	EMC6	True	False	0.198892532151207
37021	55418	chr11	693028	693028	DEAF1	True	False	0.13263027750969877
37043	55449	chr17	3801188	3801188	ITGAE	False	True	0.1817004937114722
37049	55456	chr19	1605462	1605462	UQCR11	True	False	0.19595099587386425
37053	55461	chr3	53891859	53891859	SELENOK	True	False	0.16248826553531134
37066	55480	chr16	1493360	1493360	TELO2	True	False	0.1830756530998985
37081	55504	chr3	48504050	48504050	SHISA5	True	False	0.37908577520747827
37088	55519	chr1	149927803	149927803	SF3B4	True	False	0.24796253472345658
37132	55578	chr17	46923160	46923160	GOSR2	True	False	0.09528855636904773
37133	55579	chr3	49007062	49007062	WDR6	True	False	0.17159007727404263
37137	55587	chr11	1006465	1006465	AP2A2	True	False	0.35154776306699864
37147	55604	chr1	201145668	201145668	TMEM9	True	False	0.3527079654382823
37148	55605	chr16	4693718	4693718	NUDT16L1	True	False	0.12564712714095783
37168	55630	chr2	127526489	127526489	IWS1	True	False	0.16679223311888464
37189	55654	chr17	47189295	47189295	CDC27	True	False	0.18938814071946533
37240	55729	chr16	69754926	69754926	NOB1	True	False	0.1279004554208584
37243	55733	chr1	225777837	225777837	SRP9	True	False	0.19632093608110052
37261	55759	chr19	35276977	35276977	USF2	True	False	0.18339451300022053
37262	55761	chr11	6611948	6611948	TAF10	True	False	0.12312733554054704
37277	55780	chr1	11012654	11012654	TARDBP	True	False	0.19187986628351517
37301	55816	chr1	11060018	11060018	SRM	True	False	0.25474893465610554
37307	55822	chr1	11099869	11099869	EXOSC10	True	False	0.3665945595827499
37320	55849	chr1	25232502	25232502	SYF2	True	False	0.08399425952109806
37325	55856	chr16	8963906	8963906	USP7	True	False	0.20566286491168217
37340	55882	chr19	41860255	41860255	RPS19	True	False	0.10307934273499639
37347	55894	chr19	41959302	41959302	RABAC1	True	False	0.17098235341514734
37359	55914	chr17	63773597	63773597	CCDC47	True	False	0.1558404599488794
37362	55918	chr16	67846903	67846903	NUTF2	True	False	0.2080507449030995
37378	55944	chr17	63827663	63827663	FTSJ3	True	False	0.20151388803386786
37394	55970	chr17	63827460	63827460	PSMC5	True	False	0.2002929073411093
37405	55987	chr12	120116753	120116753	RAB35	True	False	0.11595822160554992
37410	55992	chr19	12880059	12880059	DNASE2	True	False	0.1536815446215571
37413	55996	chr12	120194715	120194715	GCN1	True	False	0.2042753309571882
37418	56003	chr19	11559230	11559230	ELOF1	True	False	0.2020864129130772
37430	56021	chr3	9397615	9397615	SETD5	True	False	0.09579228131229313
37434	56029	chr11	119423172	119423172	THY1	False	True	0.6343146089500835
37435	56030	chr12	120201110	120201110	RPLP0	True	False	0.12703836504157937
37439	56036	chr17	63836488	63836488	SMARCD2	True	False	0.1848745124963506
37473	56077	chr11	118883892	118883892	CXCR5	False	True	0.12938246811212836
37487	56102	chr1	25338334	25338334	TMEM50A	True	False	0.0523588776925202
37539	56174	chr3	184155377	184155377	DVL3	True	False	0.2962985615964053
37547	56191	chr3	184174855	184174855	AP2M1	True	False	0.12011245683803629
37551	56199	chr2	202238597	202238597	SUMO1	True	False	0.24682726611453806
37554	56203	chr11	47553132	47553132	CELF1	True	False	0.2178698910098209
37563	56216	chr2	202265763	202265763	NOP58	True	False	0.13000118887202142
37566	56220	chr1	31938368	31938368	PTP4A2	True	False	0.18927510166626227
37569	56223	chr12	9760901	9760901	CD69	False	True	0.16145762866399294
37579	56237	chr11	60455847	60455847	MS4A1	False	True	0.07085437916467244
37603	56267	chr3	169966807	169966807	SEC62	True	False	0.10127330490791595
37637	56309	chr3	196942560	196942560	NCBP2	True	False	0.1954281361941946
37697	56394	chr12	132828869	132828869	GOLGA3	True	False	0.21546909230133623
37718	56421	chr19	14108814	14108814	PRKACA	True	False	0.1730240977548977
37722	56429	chr17	42276356	42276356	STAT5B	True	False	0.2504006196768793
37723	56430	chr19	10654346	10654346	ILF3	True	False	0.20279965925799906
37726	56433	chr2	65227831	65227831	ACTR2	True	False	0.12169908308878978
37735	56445	chr2	230712842	230712842	CAB39	True	False	0.2119428807073861
37749	56463	chr12	95858969	95858969	SNRPF	True	False	0.06670914197479663
37767	56484	chr19	40751203	40751203	SNRPA	True	False	0.12068301784999608
37771	56488	chr17	58352423	58352423	SUPT4H1	True	False	0.1201827697137031
37801	56523	chr1	234610178	234610178	IRF2BP2	True	False	0.09958683773788798
37815	56550	chr1	202144737	202144737	ARL8A	True	False	0.10197613450132667
37819	56554	chr1	151612029	151612029	SNX27	True	False	0.33343005394630054
37827	56571	chr2	241637158	241637158	THAP4	True	False	0.14772812142939565
37853	56629	chr1	151763496	151763496	MRPL9	True	False	0.16125428126937522
37886	56672	chr17	43022385	43022385	VAT1	True	False	0.18915232360875683
37899	56690	chr3	50088963	50088963	RBM5	True	False	0.15420632685762609
37903	56694	chr19	2096326	2096326	MOB3A	True	False	0.09854038397310895
37945	56743	chr3	122384182	122384182	FAM162A	True	False	0.05744517065337388
37950	56752	chr3	122514939	122514939	KPNA1	True	False	0.09440570361883296
37952	56755	chr19	58309030	58309030	ERVK3-1	True	False	0.09779993410713465
37976	56789	chr3	9986841	9986841	EMC3	True	False	0.19046066798802186
37987	56805	chr19	46860997	46860997	ARHGAP35	True	False	0.1770300636831176
37988	56806	chr3	133784023	133784023	SRPRB	True	False	
38012	56839	chr12	8612876	8612876	AICDA	False	True	0.3637095385165682
38030	56867	chr12	8032716	8032716	FOXJ2	True	False	0.1297766287083667
38036	56879	chr11	118401459	118401459	ATP5MG	True	False	0.17522949240352664
38050	56899	chr19	47256523	47256523	CCDC9	True	False	0.18562673469066404
38066	56916	chr19	13118400	13118400	NACC1	True	False	0.11515203691370984
38067	56917	chr19	38374571	38374571	PSMD8	True	False	0.23198575245811578
38084	56944	chr17	50478860	50478860	RSAD1	True	False	0.2125924256912222
38186	57077	chr19	55654154	55654154	U2AF2	True	False	0.13778679422795184
38190	57089	chr1	15976132	15976132	ZBTB17	True	False	0.12245750106356969
38212	57123	chr19	40285345	40285345	AKT2	True	False	0.13604545537180265
38276	57207	chr19	40359250	40359250	PLD3	True	False	0.5392078323165671
38291	57224	chr1	71067513	71067513	ZRANB2	True	False	0.5158337387925835
38307	57243	chr1	150975003	150975003	CERS2	True	False	0.2271766494392501
38308	57244	chr3	49412423	49412423	TCTA	True	False	0.07074753538733076
38324	57276	chr11	65084210	65084210	ZFPL1	True	False	0.12321976993009089
38334	57298	chr11	65096214	65096214	VPS51	True	False	0.20227100837255088
38348	57327	chr1	151070325	151070325	CDC42SE1	True	False	0.04533706823938633
38388	57400	chr11	65122117	65122117	FAU	True	False	0.16469829036691908
38395	57414	chr1	1574584	1574584	SSU72	True	False	0.11079316315703959
38415	57446	chr11	65124725	65124725	MRPL49	True	False	0.154073537105121
38429	57464	chr2	224585363	224585363	CUL3	True	False	0.17578833332194865
38464	57521	chr3	197950190	197950190	RPL35A	True	False	0.13026735529744074
38499	57580	chr3	196867920	196867920	SENP5	True	False	0.31894029544878066
38507	57591	chr12	49567750	49567750	MCRS1	True	False	0.3176689954537301
38514	57603	chr11	6390473	6390473	SMPD1	True	False	0.16159194509583677
38534	57624	chr1	150364147	150364147	RPRD2	True	False	0.1593823120293296
38554	57647	chr1	156106698	156106698	LMNA	True	False	0.14779849703099202
38691	57855	chr1	206603501	206603501	EIF2D	True	False	0.4395948515268853
38708	57880	chr2	197453552	197453552	COQ10B	True	False	0.07851085095894397
38768	57952	chr3	49470132	49470132	DAG1	True	False	0.12931838056965564
38791	57993	chr2	27071649	27071649	OST4	True	False	0.15400968420796404
38808	58012	chr1	36140998	36140998	TRAPPC3	True	False	0.16693425718021962
38812	58017	chr3	39383370	39383370	SLC25A38	True	False	0.22758506674182255
38816	58025	chr11	65662895	65662895	RELA	True	False	0.11401391698670794
38819	58029	chr2	27134629	27134629	PREB	True	False	0.141524965712545
38826	58037	chr12	57693841	57693841	OS9	True	False	0.1286550780687434
38835	58048	chr1	153536215	153536215	S100A6	True	False	0.23285255318913312
38852	58075	chr1	153634075	153634075	CHTOP	True	False	0.12287169749830314
38855	58083	chr1	153658727	153658727	SNAPIN	True	False	0.14594727503769955
38872	58110	chr1	36397887	36397887	LSM10	True	False	0.09040031865019983
38876	58115	chr11	68030713	68030713	NDUFS8	True	False	0.24665038422645746
38908	58165	chr3	40309707	40309707	EIF1B	True	False	0.23175279566792842
38921	58186	chr2	27212041	27212041	ATRAID	True	False	0.10845482045523246
38924	58192	chr3	40457339	40457339	RPL14	True	False	0.11748462085153505
38959	58252	chr2	97646441	97646441	COX5B	True	False	0.14517180065652277
38961	58257	chr3	41199487	41199487	CTNNB1	True	False	0.14025762307286457
38963	58259	chr2	97664044	97664044	ACTR1B	True	False	0.13862730438100246
38968	58264	chr1	42817397	42817397	SVBP	True	False	0.35504519528929934
38982	58285	chr1	23019443	23019443	KDM1A	True	False	0.22087690237235472
39035	58359	chr12	48838538	48838538	DDX23	True	False	0.5552265285460762
39054	58380	chr17	47531376	47531376	NPEPPS	True	False	0.10736380394934641
39066	58401	chr2	135052289	135052289	RAB3GAP1	True	False	0.1286573937204815
39068	58405	chr12	132144319	132144319	DDX51	True	False	0.188708262984529
39085	58426	chr1	29173494	29173494	SRSF4	True	False	0.1938407291427949
39108	58461	chr11	3854551	3854551	STIM1	True	False	0.15132087641908407
39139	58504	chr2	206159638	206159638	EEF1B2	True	False	0.1924799849796125
39173	58545	chr17	59565610	59565610	DHX40	True	False	0.06900054963872732
39175	58549	chr17	59701425	59701425	PTRH2	True	False	0.17792400201311348
39184	58559	chr1	154936719	154936719	PMVK	True	False	0.09719912363149953
39185	58560	chr2	200811910	200811910	BZW1	True	False	0.08513799413856192
39194	58572	chr3	31532925	31532925	STT3B	True	False	0.10095608966196011
39244	58631	chr2	218233000	218233000	ARPC2	True	False	0.17878776706211752
39256	58646	chr2	218270088	218270088	AAMP	True	False	0.15712254352630833
39288	58697	chr2	218399868	218399868	CTDSP1	True	False	0.10838689206593384
39297	58709	chr2	218340213	218340213	PNKD	True	False	0.3437933273935808
39298	58710	chr11	47177125	47177125	ARFGAP2	True	False	0.17556977148786826
39322	58749	chr3	39406720	39406720	RPSA	True	False	0.22459699667606473
39356	58804	chr1	145964702	145964702	POLR3GL	True	False	0.17828526820296908
39366	58820	chr11	43852047	43852047	HSD17B12	True	False	0.7416190701456786
39386	58852	chr2	85584431	85584431	VAMP5	True	False	0.11870824131969354
39390	58858	chr2	85595725	85595725	RNF181	True	False	0.23688324646007572
39407	58882	chr2	85616186	85616186	USP39	True	False	0.16909985480889708
39444	58947	chr3	15065311	15065311	MRPS25	True	False	0.25959410724056725
39453	58961	chr3	15099148	15099148	RBSN	True	False	0.0961398068861985
39491	59033	chr2	53787021	53787021	ERLEC1	True	False	0.2393648080008916
39503	59057	chr2	33599285	33599285	FAM98A	True	False	0.0821310593878124
39554	59136	chr1	26890283	26890283	GPN2	True	False	0.12331562809691077
39557	59141	chr1	26921743	26921743	NUDC	True	False	0.22796334069329963
39577	59172	chr1	26472440	26472440	HMGN2	True	False	0.09707442875828012
39589	59189	chr1	204411817	204411817	PPP1R15B	True	False	0.09489568706902289
39615	59229	chr1	23956839	23956839	PNRC2	True	False	0.1689809631859213
39616	59230	chr1	23980327	23980327	SRSF10	True	False	0.09122071081070847
39625	59241	chr3	121749767	121749767	GOLGB1	True	False	0.18887222048414967
39650	59271	chr3	10248023	10248023	TATDN2	True	False	0.22528057759930847
39671	59313	chr3	12590961	12590961	RAF1	True	False	0.23176912265675806
39672	59314	chr1	26696015	26696015	ARID1A	True	False	0.09713441375727305
39699	59360	chr1	225924278	225924278	PYCR2	True	False	0.30619870367632207
39709	59374	chr2	70989721	70989721	TEX261	True	False	0.1831694902485207
39734	59408	chr3	37243245	37243245	GOLGA4	True	False	0.0985640053601755
39759	59450	chr1	46299890	46299890	LRRC41	True	False	0.08194461576661267
39777	59477	chr2	10832485	10832485	PDIA6	True	False	0.5434344272270353
39784	59488	chr1	24643302	24643302	SRRM1	True	False	0.21743650192528935
39876	59629	chr2	216498844	216498844	RPL37A	True	False	0.2292447348889046
39900	59668	chr2	203706639	203706639	CD28	False	True	0.30547436841128683
39904	59672	chr2	73780121	73780121	DUSP11	True	False	0.26128092914458345
39907	59675	chr1	1399309	1399309	CCNL2	True	False	0.17351199251210017
39985	59809	chr3	136196335	136196335	MSL2	True	False	0.08386586130189952
40001	59833	chr1	23743448	23743448	ELOA	True	False	0.1815142336036849
40010	59845	chr2	61888656	61888656	CCT4	True	False	0.18256351275351676
40022	59860	chr1	165698562	165698562	ALDH9A1	True	False	0.09582853377551036
40067	59915	chr2	170929253	170929253	GORASP2	True	False	0.19860209986406205
40071	59920	chr2	108719482	108719482	RANBP2	True	False	0.1346449608142747
40077	59926	chr2	11344636	11344636	ROCK2	True	False	0.12140943674096698
40110	59976	chr1	201829157	201829157	IPO9	True	False	0.10533948963830611
40122	59990	chr1	145927484	145927484	RBM8A	True	False	0.1527931184503214
40124	59992	chr1	112619832	112619832	CAPZA1	True	False	0.11151522203534905
40127	59996	chr1	112707127	112707127	RHOC	True	False	0.22006495574322643
40191	60075	chr1	39204695	39204695	MACF1	True	False	0.3548157401821219
40194	60079	chr2	70258137	70258137	PCYOX1	True	False	0.11826060958081303
40203	60088	chr2	27771975	27771975	MRPL33	True	False	0.40244598223356326
40226	60121	chr1	46198411	46198411	POMGNT1	True	False	0.46771869172432456
40273	60182	chr1	114758003	114758003	CSDE1	True	False	0.21474268883389416
40277	60186	chr1	6603001	6603001	KLHL21	True	False	0.173226716917769
40278	60187	chr1	6613731	6613731	PHF13	True	False	0.2590806070528238
40283	60193	chr1	202944796	202944796	ADIPOR1	True	False	0.5652584668625162
40284	60194	chr1	202965384	202965384	CYB5R1	True	False	0.20385798753169562
40286	60198	chr1	203007374	203007374	TMEM183A	True	False	0.14861567047375204
40292	60208	chr1	19210266	19210266	UBR4	True	False	0.13119240539781685
40296	60213	chr1	19251805	19251805	MRTO4	True	False	0.18083823992718318
40298	60217	chr1	19312144	19312144	AKR7A2	True	False	0.15464863650317104
40312	60235	chr1	6701819	6701819	DNAJC11	True	False	0.3033327337709225
40315	60239	chr2	71130310	71130310	MPHOSPH10	True	False	0.11699931288106849
40325	60254	chr2	95122006	95122006	MRPS5	True	False	0.20859997021091795
40327	60257	chr2	152717981	152717981	PRPF40A	True	False	0.12859629224131014
40333	60263	chr2	24076373	24076373	SF3B6	True	False	0.12721196005780197
40345	60283	chr2	27663889	27663889	SLC4A1AP	True	False	0.15670667356927298
40360	60304	chr2	63841851	63841851	UGP2	True	False	0.18136774531505948
40368	60314	chr2	86563443	86563443	CHMP3	True	False	0.10838141339705303
40391	60338	chr1	20787307	20787307	HP1BP3	True	False	0.1101221024981934
40410	60359	chr1	111619777	111619777	RAP1A	True	False	0.06334012051461559
40415	60367	chr2	9630616	9630616	YWHAQ	True	False	0.12004158423648892
40420	60380	chr1	86914126	86914126	SELENOF	True	False	0.10617628444150376
40437	60403	chr1	228488222	228488222	RNF187	True	False	0.0792606459051669
40441	60409	chr2	223945335	223945335	WDFY1	True	False	0.17660205030480255
40444	60412	chr2	223957463	223957463	MRPL44	True	False	0.15341974113580018
40447	60417	chr2	86720291	86720291	RMND5A	True	False	0.10576376147096998
40463	60435	chr2	177212741	177212741	HNRNPA3	True	False	0.11087990129122262
40485	60460	chr1	156213007	156213007	PMF1	True	False	0.18757620278882708
40487	60462	chr1	40709357	40709357	NFYC	True	False	0.11399331721292759
40496	60475	chr1	70230278	70230278	SRSF11	True	False	0.1679891656440787
40553	60586	chr1	46668454	46668454	ATPAF1	True	False	0.08570205596908227
40607	60690	chr1	109426448	109426448	PSMA5	True	False	0.08975653568114964
40635	60726	chr1	33036861	33036861	AK2	True	False	0.1575051172643687
40671	60806	chr1	22052709	22052709	CDC42	True	False	0.08087672943322563
40701	60848	chr2	186486260	186486260	ZC3H15	True	False	0.12337406706184485
40726	60877	chr1	160343254	160343254	COPA	True	False	0.15324609198406525
40763	60926	chr1	15847707	15847707	SPEN	True	False	0.11295040637701077
40773	60937	chr1	21783149	21783149	USP48	True	False	0.10738389527759513
40776	60944	chr1	35193446	35193446	SFPQ	True	False	0.18034910911648516
40832	61033	chr1	244864531	244864531	HNRNPU	True	False	0.0913139757456915
40841	61044	chr1	32222433	32222433	EIF3I	True	False	0.07781290112465493
40842	61045	chr1	154192100	154192100	TPM3	True	False	0.15905782994082943
40846	61049	chr1	154220637	154220637	C1orf43	True	False	0.10003334877416438
40847	61050	chr1	154220849	154220849	UBAP2L	True	False	0.10143607707626609
40849	61052	chr1	32394426	32394426	BSDC1	True	False	0.14467254902449062
40856	61060	chr1	35557416	35557416	KIAA0319L	True	False	0.16811972761841468
40857	61061	chr1	156054821	156054821	LAMTOR2	True	False	0.2248413099608195
40862	61069	chr1	3625015	3625015	TPRG1L	True	False	0.27397471297706805
40875	61083	chr1	113929324	113929324	HIPK1	True	False	0.15496954760772874
40921	61137	chr1	84479266	84479266	RPF1	True	False	0.12200494157582029
40927	61146	chr1	11681141	11681141	MAD2L2	True	False	0.15778938117151373
40950	61184	chr1	198639095	198639095	PTPRC	False	True	0.14668591660403538
40972	61211	chr1	154273925	154273925	HAX1	True	False	0.20468753211349064
41014	61254	chr1	1221351	1221351	SDF4	True	False	0.28369743619091614
41027	61269	chr1	150269303	150269303	APH1A	True	False	0.12442710660349415
41031	61274	chr1	150327775	150327775	PRPF3	True	False	0.29218218162030596
41038	61282	chr1	1349418	1349418	DVL1	True	False	0.2076757245492261
41041	61285	chr1	1375157	1375157	AURKAIP1	True	False	0.28584126932830073
41054	61301	chr1	244051283	244051283	ZBTB18	True	False	0.06976815956748277
41071	61327	chr1	145824195	145824195	POLR3C	True	False	0.14643959026778972
41084	61345	chr1	156601471	156601471	GPATCH4	True	False	0.1431289336869067
41086	61347	chr1	7771296	7771296	VAMP3	True	False	0.3018644853215093
41090	61354	chr1	7961711	7961711	PARK7	True	False	0.1077225012091284
41094	61360	chr1	47333790	47333790	CMPK1	True	False	0.10261622640228145
41106	61379	chr1	161505457	161505457	FCGR2A	False	True	0.561824341651263
41112	61387	chr1	64966552	64966552	JAK1	True	False	0.11892741923175645
41122	61397	chr1	86704570	86704570	SH3GLB1	True	False	0.12199107151531767
41123	61399	chr1	161550600	161550600	FCGR3A	False	True	0.6878048346526642
41137	61415	chr1	207454328	207454328	CR2	False	True	0.1762585867223216
41138	61416	chr1	207496157	207496157	CR1	False	True	0.16931097003737955
41155	61439	chr1	228082708	228082708	ARF1	True	False	0.13217870073023727
41194	61485	chr1	167553805	167553805	CREG1	True	False	0.06497910272314326
41209	61511	chr1	6785454	6785454	CAMTA1	True	False	0.18067417292991858
41327	61735	chr1	11262528	11262528	MTOR	True	False	0.3712364895329918
41335	61745	chr1	151399587	151399587	PSMB4	True	False	0.11218168783002629
