	Unnamed: 0	chrom	start	end	name	housekeeping	marker Umbilical cord blood	ragi
18932	29400	chr8	42391880	42391880	VDAC3	True	False	0.2903362467636405
18983	29485	chrX	153794512	153794512	IDH3G	True	False	0.23449704813564043
18986	29488	chr8	124474880	124474880	RNF139	True	False	0.1898959242344658
18990	29495	chr19	55386350	55386350	RPL28	True	False	0.3461750321548108
19005	29521	chr4	189940872	189940872	FRG1	True	False	0.18317292854919473
19027	29555	chr1	160098689	160098689	IGSF8	True	False	0.24035930628119206
19044	29580	chr5	140700447	140700447	ZMAT2	True	False	0.38700867458613264
19046	29583	chr19	55455585	55455585	ISOC2	True	False	0.6426184313968937
19053	29596	chr1	167937072	167937072	MPC2	True	False	0.22103592325741347
19056	29599	chr9	32573159	32573159	NDUFB6	True	False	0.16316189134102202
19079	29638	chr16	31033095	31033095	STX4	True	False	0.18451622226670716
19174	29751	chr19	55601970	55601970	FIZ1	True	False	0.08788681190468982
19178	29755	chr6	6320662	6320662	F13A1	False	True	0.669840906792688
19193	29774	chr14	65102488	65102488	MAX	True	False	0.20728921734638953
19261	29857	chr8	124539162	124539162	NDUFB9	True	False	0.23492891894159085
19286	29887	chr9	136546048	136546048	NOTCH1	False	True	0.3042895049082007
19303	29904	chr20	57391396	57391396	RBM38	False	True	0.21880789188776534
19345	29961	chr2	73233239	73233239	PRADC1	True	False	0.09506280172282433
19360	29983	chr12	122078756	122078756	MLXIP	False	True	0.29562468567851224
19373	30010	chr19	55675226	55675226	EPN1	True	False	0.2996047541560193
19391	30037	chr16	31094940	31094940	VKORC1	True	False	0.327272322862421
19404	30067	chr18	642518	642518	TYMSOS	False	True	0.3434680467755554
19405	30069	chr16	31108449	31108449	BCKDK	True	False	0.10083477407984413
19409	30074	chr1	165648792	165648792	MGST3	True	False	0.5129143484813203
19410	30075	chr11	45917877	45917877	PEX16	True	False	0.22240441726765098
19419	30088	chr7	140479336	140479336	MKRN1	True	False	0.27748811715661204
19430	30103	chr18	3594099	3594099	DLGAP1-AS1	False	True	0.24983225771855416
19432	30106	chr1	160190575	160190575	CASQ1	False	True	0.7999999999999999
19450	30128	chr1	153671028	153671028	ILF2	True	False	0.16059674018353134
19464	30145	chr5	170389367	170389367	KCNMB1	False	True	0.3708201781350108
19503	30203	chr16	31125584	31125584	KAT8	True	False	0.38604257132149755
19542	30261	chr12	93848660	93848660	CRADD	True	False	0.2725618085800775
19571	30312	chr7	130070534	130070534	KLHDC10	True	False	0.20266033622115293
19625	30403	chr17	76353916	76353916	PRPSAP1	True	False	0.46835798660791933
19629	30410	chr8	30812818	30812818	PPP2CB	True	False	0.32377119178636193
19651	30454	chr4	70688532	70688532	UTP3	True	False	0.15597446623589403
19652	30455	chr15	42208304	42208304	VPS39	True	False	0.3065982983919473
19657	30462	chr1	179025894	179025894	FAM20B	True	False	0.19410001557730508
19675	30487	chr1	180154869	180154869	QSOX1	True	False	0.28107344068475626
19685	30504	chr10	73782047	73782047	CHCHD1	True	False	0.14521522057752356
19688	30512	chr10	73785624	73785624	ZSWIM8	False	True	0.22124019477074974
19690	30515	chr5	140303101	140303101	PFDN1	True	False	0.4499671625821042
19701	30532	chr20	32428764	32428764	ASXL1	True	False	0.539405269161219
19711	30544	chr17	76453152	76453152	UBE2O	True	False	0.541418448515007
19713	30551	chr5	112861295	112861295	SRP19	True	False	0.26165262578830295
19722	30560	chr6	31582406	31582406	LTB	False	True	0.2653276866511918
19726	30567	chr11	65888513	65888513	FIBP	True	False	0.326732105254177
19750	30604	chr22	27801756	27801756	MN1	False	True	0.4935448073356784
19762	30622	chr5	112922227	112922227	REEP5	True	False	0.16151102972659442
19842	30750	chr11	65890673	65890673	CCDC85B	True	False	0.33126253208362977
19867	30782	chr11	65919062	65919062	C11orf68	True	False	0.28615098672858497
19875	30796	chr11	65920130	65920130	DRAP1	True	False	0.28356042120307823
19876	30797	chr6	31615280	31615280	AIF1	False	True	0.19340526934999444
19877	30798	chr17	76737333	76737333	SRSF2	True	False	0.3301163690925053
19879	30800	chr10	69124178	69124178	VPS26A	True	False	0.31542857715407346
19891	30814	chr12	121947669	121947669	CFAP251	False	True	0.8
19907	30833	chr11	65961734	65961734	SART1	True	False	0.4173066885110935
19914	30850	chr6	31660778	31660778	C6orf47	True	False	0.14802072774418665
19922	30859	chr19	10086852	10086852	SHFL	False	True	0.6739986969888595
19931	30872	chr20	44885714	44885714	YWHAB	True	False	0.24909083020469752
19997	30969	chr11	66002581	66002581	BANF1	True	False	0.08894568074352192
19999	30973	chr19	10119905	10119905	EIF3G	True	False	0.17405171376815412
20008	30990	chr2	216013551	216013551	MREG	False	True	0.27918225723984513
20009	30991	chr7	135977359	135977359	MTPN	True	False	0.12971597978470434
20028	31026	chr14	104778571	104778571	AKT1	True	False	0.4134741471118351
20048	31064	chr11	66064641	66064641	SF3B2	True	False	0.36630192019434954
20054	31073	chr20	45063977	45063977	STK4	False	True	0.75835030036007
20055	31074	chr1	186375253	186375253	TPR	True	False	0.1450390251722324
20058	31079	chr16	28553920	28553920	SGF29	True	False	0.13538293056608933
20096	31138	chr7	56106476	56106476	CHCHD2	True	False	0.27693098953019624
20129	31185	chr11	66268639	66268639	RAB1B	True	False	0.23217732019974646
20131	31189	chr19	10271120	10271120	ICAM1	False	True	0.2805064445727871
20149	31215	chr14	105248533	105248533	BTBD6	True	False	0.48056946509598486
20163	31235	chr12	100267177	100267177	SCYL2	True	False	0.13431506246882574
20172	31251	chr11	66289143	66289143	YIF1A	True	False	0.2106647775065587
20181	31262	chr20	18312636	18312636	ZNF133	False	True	0.6851434700054724
20190	31274	chr10	70170523	70170523	SAR1A	True	False	0.09541740272019728
20200	31289	chr9	35072623	35072623	VCP	True	False	0.22292776104988604
20208	31302	chr3	132417502	132417502	DNAJC13	True	False	0.1354497292031268
20220	31318	chr10	70210250	70210250	PPA1	True	False	
20222	31320	chr11	66345089	66345089	BRMS1	True	False	0.265032609810547
20236	31341	chr14	31026379	31026379	STRN3	True	False	0.2702531240543213
20240	31352	chr10	121975216	121975216	NSMCE4A	True	False	0.43816387709032933
20243	31355	chr11	66347629	66347629	B4GAT1	True	False	0.30835075058586287
20254	31368	chr7	157337023	157337023	DNAJB6	True	False	0.24068314003368807
20267	31394	chr10	102120368	102120368	LDB1	True	False	0.28725927355512665
20282	31414	chr15	44537147	44537147	EIF3J	True	False	0.2507068216303155
20312	31468	chr12	68159740	68159740	IFNG	False	True	0.66289882969724
20317	31473	chr11	66070272	66070272	PACS1	True	False	0.34034599639539886
20327	31487	chr6	31730617	31730617	DDAH2	False	True	0.18536068302266362
20329	31489	chrX	47193829	47193829	UBA1	True	False	0.19053177855440603
20331	31493	chr12	123458119	123458119	SNRNP35	True	False	0.32118645931555084
20333	31496	chr3	190514102	190514102	IL1RAP	False	True	0.20507358041142973
20336	31503	chr20	3471018	3471018	ATRN	True	False	0.4618216804182589
20349	31526	chr16	29973868	29973868	TAOK2	True	False	0.27265713726854823
20362	31544	chr4	173334432	173334432	HMGB2	True	False	0.2705369696927913
20407	31630	chr1	184974508	184974508	NIBAN1	False	True	0.16239346167186428
20408	31632	chr4	173399116	173399116	SCRG1	False	True	0.49836417981032655
20433	31667	chr11	61792802	61792802	TMEM258	True	False	0.2138416119352063
20454	31694	chr4	17614641	17614641	MED28	True	False	0.23386411780557137
20480	31725	chrX	47144378	47144378	NDUFB11	True	False	0.19167096277074533
20519	31783	chr19	41310172	41310172	CCDC97	True	False	0.19206893138183967
20557	31852	chr3	183555706	183555706	KLHL6	False	True	0.2695855724640451
20560	31859	chr8	86508686	86508686	RMDN1	True	False	0.1911623990991703
20561	31861	chr1	163321954	163321954	NUF2	False	True	0.4149820128658536
20599	31917	chr15	89893994	89893994	AP3S2	True	False	0.39425103482135365
20601	31919	chr9	128771927	128771927	ZER1	True	False	0.3348452726620588
20613	31940	chr12	101407772	101407772	ARL1	True	False	0.415104331310004
20621	31954	chr7	141738358	141738358	SSBP1	True	False	0.27512916503477225
20623	31956	chr4	1856156	1856156	LETM1	True	False	0.16983927730398587
20634	31971	chr1	205569014	205569014	MFSD4A	False	True	0.4022182274115032
20639	31979	chr4	15778328	15778328	CD38	False	True	0.17438410104446436
20652	31996	chr9	128829794	128829794	SPOUT1	True	False	0.14327813465075023
20657	32001	chrX	18984114	18984114	PHKA2	False	True	0.23482811158370806
20659	32003	chr16	30096012	30096012	YPEL3	False	True	0.3157210122152606
20660	32005	chr1	168280877	168280877	TBX19	False	True	0.6354943993909009
20664	32013	chr6	44127452	44127452	MRPL14	True	False	0.07755803457065774
20682	32039	chr4	16084378	16084378	PROM1	False	True	0.3749432964956008
20703	32077	chr14	96502382	96502382	PAPOLA	True	False	0.1678132059823068
20711	32089	chr2	241149658	241149658	PPP1R7	True	False	0.46504033261562705
20717	32101	chr17	7307540	7307540	EIF5A	True	False	0.2669230687255889
20726	32118	chr7	157138926	157138926	UBE3C	True	False	0.33639462875811965
20731	32124	chr16	30122968	30122968	MAPK3	True	False	0.26561798089349997
20746	32142	chr5	149551439	149551439	CSNK1A1	True	False	0.2513802903446042
20753	32151	chr20	64255748	64255748	PCMTD2	True	False	0.5480434983527268
20782	32200	chr1	234479179	234479179	TARBP1	False	True	0.19522292447398412
20793	32216	chr7	101252291	101252291	FIS1	True	False	0.3167173164764462
20809	32238	chr7	141702166	141702166	DENND11	False	True	0.40584859089141756
20817	32255	chr6	43516933	43516933	YIPF3	True	False	0.10795847669508221
20819	32257	chr19	18281622	18281622	JUND	False	True	0.16582250264550086
20822	32266	chr19	18323076	18323076	LSM4	True	False	0.29951659959725196
20825	32269	chr12	118136124	118136124	PEBP1	True	False	0.3332734054010071
20839	32294	chr16	30355308	30355308	CD2BP2	True	False	0.261326558961371
20842	32304	chr16	30368007	30368007	TBC1D10B	True	False	0.23160456182870978
20870	32347	chr14	23321457	23321457	PABPN1	True	False	0.1559715435545496
20875	32356	chr7	129952960	129952960	UBE2H	True	False	0.3070359097532132
20876	32357	chrX	48919024	48919024	PIM2	False	True	0.36131984075905177
20877	32358	chr9	129108458	129108458	CRAT	False	True	0.19980206103660664
20880	32362	chrX	48957607	48957607	OTUD5	True	False	0.21019075377717997
20892	32381	chr20	60055925	60055925	LINC02910	False	True	0.3919009420561961
20912	32405	chr14	47675605	47675605	MDGA2	False	True	0.4531925002265593
20925	32429	chr17	7345331	7345331	ACAP1	False	True	0.36716224738571385
20928	32434	chr6	43629540	43629540	MAD2L1BP	True	False	0.16388692604140728
20929	32435	chr14	20891385	20891385	RNASE3	False	True	0.8000000000000002
20963	32479	chr16	74607114	74607114	GLG1	True	False	0.2669012255473076
20965	32482	chr1	167721982	167721982	MPZL1	True	False	0.19570355896596953
20968	32485	chr17	7484263	7484263	ZBTB4	False	True	0.19742255073750445
20975	32494	chr4	16226471	16226471	TAPT1	True	False	0.3311693201161829
21003	32532	chr6	73521575	73521575	EEF1A1	True	False	0.21470031191390737
21046	32582	chr8	106270190	106270190	OXR1	False	True	0.3158877926974787
21147	32696	chr7	98306522	98306522	BRI3	True	False	0.47028898567436717
21156	32705	chr14	74876145	74876145	PROX2	False	True	0.2979572944799498
21173	32733	chr3	191329394	191329394	CCDC50	True	False	0.17841005497389742
21184	32750	chr4	57110385	57110385	IGFBP7	False	True	0.28465163578126174
21185	32754	chr3	194136148	194136148	HES1	False	True	0.4158709871587915
21196	32768	chr1	173477335	173477335	PRDX6	True	False	0.3340600190400006
21198	32770	chr10	128047631	128047631	PTPRE	False	True	0.24586774473088938
21208	32787	chr17	81637060	81637060	NPLOC4	True	False	0.8000000000000002
21229	32821	chr8	94896678	94896678	CCNE2	False	True	0.28065472403069336
21230	32822	chr12	128823958	128823958	SLC15A4	False	True	0.154924534663611
21241	32841	chr10	74150828	74150828	AP3M1	True	False	0.176546342913917
21250	32852	chr10	68073097	68073097	HERC4	False	True	0.2731346211746985
21259	32870	chr17	81703367	81703367	MRPL12	True	False	0.3948376515056364
21275	32890	chr11	117144287	117144287	PAFAH1B2	True	False	0.15740103639760838
21279	32898	chrX	101622797	101622797	ARMCX3	True	False	0.14452163922697037
21282	32906	chr6	31806966	31806966	LSM2	True	False	0.32656826523073634
21290	32915	chr8	143541447	143541447	ZC3H3	True	False	0.24331231908782558
21293	32918	chr19	49818289	49818289	MED25	True	False	0.14824297171932996
21306	32936	chr6	31834608	31834608	SNHG32	False	True	0.27035073108708585
21315	32948	chr5	150759017	150759017	DCTN4	True	False	0.2274368687379518
21324	32961	chr2	176269395	176269395	MTX2	True	False	0.37494197894896103
21330	32968	chr7	151519895	151519895	RHEB	True	False	0.18104322017879085
21334	32974	chrX	15790156	15790156	ZRSR2	True	False	0.14389654812332056
21341	32988	chr15	79922771	79922771	ST20-AS1	False	True	0.20551022364612112
21342	32990	chr2	189441482	189441482	WDR75	True	False	0.1934096241148072
21354	33008	chr6	31666101	31666101	CSNK2B	True	False	0.0704825399008657
21356	33010	chr7	44979000	44979000	MYO1G	False	True	0.12213367338982752
21360	33015	chr1	169711702	169711702	SELL	False	True	0.11893147344923391
21375	33032	chrX	107775787	107775787	TSC22D3	False	True	0.22732889027726924
21378	33040	chr6	159969082	159969082	IGF2R	False	True	0.36082790803096265
21380	33042	chr9	131502930	131502930	POMT1	False	True	0.6601262337357555
21395	33061	chr1	179082070	179082070	TOR3A	True	False	0.22246010766340693
21440	33126	chr4	15655357	15655357	FBXL5	True	False	0.423250825635606
21441	33128	chr15	79971169	79971169	BCL2A1	False	True	0.188829814892152
21450	33141	chr3	196287713	196287713	PCYT1A	True	False	0.18278989293314568
21492	33198	chr16	15094272	15094272	RRN3	True	False	0.24790643043402613
21493	33200	chr11	57335851	57335851	SSRP1	True	False	0.1920111538340561
21495	33202	chr10	74176551	74176551	ADK	False	True	0.40167018323724907
21497	33204	chr19	49767001	49767001	AP2A1	True	False	0.3647713547438025
21498	33207	chr15	65133808	65133808	PDCD7	True	False	0.16747333800364966
21504	33216	chr6	31862796	31862796	NEU1	True	False	0.18549653090522097
21505	33217	chr15	65185342	65185342	CLPX	True	False	0.2767821783671235
21526	33258	chr6	85642922	85642922	SYNCRIP	True	False	0.17172459161111395
21538	33272	chr7	134646831	134646831	BPGM	True	False	0.26028043699274506
21550	33288	chr19	9827926	9827926	UBL5	True	False	0.2544934245794716
21569	33315	chr15	69452819	69452819	RPLP1	True	False	0.2340527053666375
21576	33327	chr4	69931068	69931068	CSN1S1	False	True	0.7155897432213488
21582	33335	chr12	132761813	132761813	ANKLE2	True	False	0.3293286626021664
21608	33370	chr3	187737088	187737088	BCL6	False	True	0.23951938702491443
21621	33385	chr19	1438420	1438420	RPS15	True	False	0.3467315883451931
21659	33441	chr17	75852350	75852350	WBP2	True	False	0.12124752521045988
21668	33461	chr6	30489509	30489509	HLA-E	True	False	0.21670446608997454
21686	33483	chr19	34254554	34254554	GARRE1	False	True	0.5081974996530961
21700	33504	chr4	77075989	77075989	CCNI	True	False	0.23304136892680605
21706	33512	chr3	185586295	185586295	SENP2	True	False	0.14213021932465045
21734	33549	chr8	144792390	144792390	RPL8	True	False	0.35779198400020384
21737	33553	chr17	75904884	75904884	MRPL38	True	False	0.19532155218576577
21753	33588	chr17	75979166	75979166	ACOX1	True	False	0.23724118156185603
21768	33608	chr10	68901315	68901315	DDX50	True	False	0.25192336915503755
21788	33651	chr7	140176983	140176983	KDM7A	False	True	0.3267777548616126
21792	33655	chr15	52569030	52569030	ARPP19	True	False	0.26704513455432816
21808	33678	chr3	196503768	196503768	RNF168	True	False	0.22532898062472556
21811	33681	chr16	11249649	11249649	RMI2	False	True	0.23856297291810893
21825	33703	chr15	101277471	101277471	SELENOS	True	False	0.6683862778996565
21840	33729	chr8	144853736	144853736	COMMD5	False	True	0.6002510503093992
21842	33732	chr19	8308300	8308300	CD320	True	False	0.4185378508048735
21845	33739	chr17	2401060	2401060	MNT	False	True	0.16289893859960214
21850	33748	chr11	68903835	68903835	MRPL21	True	False	0.2997043275452176
21863	33769	chr3	185499057	185499057	TMEM41A	True	False	0.12239078429051146
21867	33779	chr19	8321158	8321158	RPS28	True	False	0.24485702597022424
21868	33781	chr15	101624977	101624977	TM2D3	True	False	0.7365562861999042
21895	33825	chr17	2672317	2672317	PAFAH1B1	True	False	0.8000000000000003
21907	33840	chr19	8390360	8390360	RAB11B	True	False	0.44798001597378134
21908	33842	chr4	39458923	39458923	RPL9	True	False	0.19872665653835894
21919	33863	chr3	196568554	196568554	WDR53	False	True	0.26456388469077513
21924	33873	chr19	8444767	8444767	HNRNPM	True	False	0.20253599077178544
21942	33905	chr1	175023425	175023425	MRPS14	True	False	0.2368814226206499
21945	33908	chrX	20141838	20141838	EIF1AX	True	False	0.17751682443145536
21960	33947	chrX	20139968	20139968	EIF1AX-AS1	False	True	0.2105028483060531
21976	33968	chr7	101218181	101218181	ZNHIT1	True	False	0.4311836061881768
22029	34035	chr3	193554895	193554895	ATP13A4	False	True	0.7999999999999999
22047	34056	chr8	118111826	118111826	EXT1	False	True	0.4492434617239015
22175	34215	chr12	1691070	1691070	ADIPOR2	True	False	0.2854301917994792
22213	34269	chr14	77028708	77028708	IRF2BPL	True	False	0.15139740590509415
22218	34279	chrX	19991061	19991061	BCLAF3	False	True	0.1757255366248815
22225	34286	chr19	48390855	48390855	KDELR1	True	False	0.12632772772178524
22290	34387	chr1	54053204	54053204	TMEM59	True	False	0.30551523048755624
22294	34392	chr3	57597366	57597366	ARF4	True	False	0.15694351182695054
22302	34404	chr19	48619175	48619175	RPL18	True	False	0.2750779789267556
22318	34426	chr9	120793416	120793416	FBXW2	True	False	0.13739189737154833
22326	34443	chr9	128504702	128504702	GLE1	True	False	0.3514030058617507
